date_observation,code_municipalite,nom,coordonnee_x,coordonnee_y,urgence,certitude,type,severite,etat,imprecision
2010/12/06 00:00:00,05070,New Richmond,-65.873420133,48.1704468620001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1994/09/12 00:00:00,03005,Gaspé,-64.56030678,49.0877724100001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2011/05/06 00:00:00,05070,New Richmond,-65.8017019229999,48.192585793,Passée,Observé,Inondation,Mineure,Actuel,aucune
2005/04/01 00:00:00,05010,Shigawake,-65.083847678,48.1136865350001,Passée,Observé,Inondation,Mineure,Actuel,date
2009/05/11 00:00:00,05015,Saint-Godefroi,-65.111183167,48.0772018430001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2001/07/01 00:00:00,09075,Mont-Joli,-68.180247058,48.5864386390001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1988/08/01 00:00:00,05055,Saint-Siméon,-65.565226895,48.1155354330001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1990/11/01 00:00:00,05990,TNO aquatique de la MRC de Bonaventure,-65.551028753,48.0671179930001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2010/12/01 00:00:00,05055,Saint-Siméon,-65.572357287,48.1184002140001,Passée,Observé,Onde de tempête,Mineure,Actuel,date
2014/05/15 00:00:00,05015,Saint-Godefroi,-65.1049932779999,48.0795621020001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1905/07/05 00:00:00,05070,New Richmond,-65.793430417,48.199025964,Passée,Observé,Autre,Mineure,Actuel,aucune
1993/06/23 00:00:00,14085,La Pocatière,-70.06363844,47.356399697,Passée,Observé,Autre,Mineure,Actuel,aucune
2000/01/21 00:00:00,05070,New Richmond,-65.872997168,48.1701068290001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1998/11/01 00:00:00,09092,Sainte-Luce,-68.345868453,48.5361060760001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2005/06/08 00:00:00,03005,Gaspé,-64.395925341,48.808027467,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2007/11/01 00:00:00,03005,Gaspé,-64.425357011,49.014872665,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
1999/05/01 00:00:00,03005,Gaspé,-64.67866465,49.0317985830001,Passée,Observé,Inondation,Mineure,Actuel,date
2013/05/08 00:00:00,14065,Rivière-Ouelle,-70.000885785,47.420877622,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1942/01/01 00:00:00,07085,Sayabec,-67.742236237,48.5886773780001,Passée,Observé,Feu urbain,Mineure,Actuel,date
2004/12/11 00:00:00,14065,Rivière-Ouelle,-70.035089499,47.42722121,Passée,Observé,Inondation,Mineure,Actuel,aucune
1981/10/09 00:00:00,09092,Sainte-Luce,-68.335469964,48.5363033800001,Passée,Observé,Pluie,Mineure,Actuel,aucune
1980/07/07 00:00:00,09092,Sainte-Luce,-68.332498968,48.5361060760001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1993/06/23 00:00:00,14035,Saint-Alexandre-de-Kamouraska,-69.526737582,47.6888461660001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2002/06/06 00:00:00,14035,Saint-Alexandre-de-Kamouraska,-69.626698033,47.6835930250001,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
1905/05/29 00:00:00,09015,Les Hauteurs,-68.112148996,48.363500194,Passée,Observé,Distribution d'électricité,Mineure,Actuel,aucune
2008/07/01 00:00:00,05070,New Richmond,-65.8722978,48.1695445830001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1988/11/25 00:00:00,10043,Rimouski,-68.6995120189999,48.3727314400001,Passée,Observé,Tremblement de terre,Mineure,Actuel,aucune
2008/07/01 00:00:00,14010,Saint-Bruno-de-Kamouraska,-69.770534986,47.457145817,Passée,Observé,Pluie,Mineure,Actuel,aucune
2002/05/23 00:00:00,14055,Saint-Denis-De La Bouteillerie,-69.93599969,47.4968665760001,Passée,Observé,Feu de forêt,Mineure,Actuel,aucune
2004/04/03 00:00:00,14090,Sainte-Anne-de-la-Pocatière,-69.9910541739999,47.3686755320001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2003/10/10 00:00:00,14025,Sainte-Hélène-de-Kamouraska,-69.7342875589999,47.5917091680001,Passée,Observé,Accident ferroviaire,Mineure,Actuel,aucune
2000/12/27 00:00:00,14070,Saint-Pacôme,-69.957258441,47.4245836930001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1987/03/31 00:00:00,14050,Kamouraska,-69.8512429959999,47.526504603,Passée,Observé,Inondation,Mineure,Actuel,aucune
2010/12/06 00:00:00,14050,Kamouraska,-69.878805375,47.5528283610001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1989/06/09 00:00:00,14085,La Pocatière,-70.0287727369999,47.358988879,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
2010/12/06 00:00:00,03020,Grande-Vallée,-65.143301395,49.164724323,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1994/04/01 00:00:00,14070,Saint-Pacôme,-69.951025251,47.4180377110001,Passée,Observé,Inondation,Mineure,Actuel,date
1996/01/25 00:00:00,14070,Saint-Pacôme,-69.95273645,47.40755648,Passée,Observé,Inondation,Mineure,Actuel,aucune
2004/04/01 00:00:00,14070,Saint-Pacôme,-69.956919663,47.4242792420001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1991/04/21 00:00:00,14018,Saint-Pascal,-69.817818973,47.5246682280001,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
2004/03/27 00:00:00,14085,La Pocatière,-70.0379738999999,47.3801318820001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1998/11/01 00:00:00,03005,Gaspé,-64.465832414,48.9597544820001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2006/05/08 00:00:00,14085,La Pocatière,-70.040265846,47.367715757,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1994/11/02 00:00:00,14040,Saint-André,-69.682025451,47.639343631,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1986/04/13 00:00:00,13095,Pohénégamook,-69.239698886,47.522175648,Passée,Observé,Accident ferroviaire,Mineure,Actuel,localisation
1905/05/27 00:00:00,09005,La Rédemption,-67.9001683879999,48.42335403,Passée,Observé,Tornade,Mineure,Actuel,aucune
2001/07/01 00:00:00,09075,Mont-Joli,-68.182355372,48.5865385490001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1991/09/01 00:00:00,14080,Saint-Onésime-d'Ixworth,-69.940429325,47.3583001550001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1987/06/01 00:00:00,14070,Saint-Pacôme,-69.948675766,47.410320309,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2002/07/02 00:00:00,09040,Padoue,-67.981875089,48.584327806,Passée,Observé,Feu de forêt,Mineure,Actuel,aucune
1986/01/08 00:00:00,14065,Rivière-Ouelle,-69.9590769989999,47.428312212,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
1990/07/09 00:00:00,03010,Cloridorme,-64.885981289,49.1545271510001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1991/01/31 00:00:00,03010,Cloridorme,-64.8285157999999,49.1764921940001,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
2000/05/01 00:00:00,03010,Cloridorme,-64.837294931,49.177569632,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2007/04/26 00:00:00,04010,Saint-Maxime-du-Mont-Louis,-65.550786199,49.2544893720001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2002/04/20 00:00:00,03010,Cloridorme,-64.8829724249999,49.1548539840001,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
2004/09/10 00:00:00,09040,Padoue,-67.977715694,48.5845249220001,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
2012/09/20 00:00:00,03010,Cloridorme,-64.839862895,49.1786487640001,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
2004/05/01 00:00:00,03010,Cloridorme,-64.9322995379999,49.2053596050001,Passée,Observé,Inondation,Mineure,Actuel,date
2006/01/15 00:00:00,03010,Cloridorme,-64.852250907,49.1860478200001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1980/04/25 00:00:00,03005,Gaspé,-64.5100141025,48.917584034,Passée,Observé,Inondation,Mineure,Actuel,aucune
1983/12/07 00:00:00,03005,Gaspé,-64.3808179215,48.7789644595001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1985/05/01 00:00:00,03005,Gaspé,-64.4483858469999,49.034553524,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2007/09/09 00:00:00,03020,Grande-Vallée,-65.1488321785,49.201330567,Passée,Observé,Pluie,Mineure,Actuel,aucune
1987/04/04 00:00:00,03005,Gaspé,-64.5739177679999,48.8927092640001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1987/07/01 00:00:00,03005,Gaspé,-64.5989789769999,48.8890907630001,Passée,Observé,Alimentation publique en eau potable,Mineure,Actuel,date
1992/05/30 00:00:00,03005,Gaspé,-64.46737307,48.777906419,Passée,Observé,Feu de forêt,Mineure,Actuel,aucune
1992/08/01 00:00:00,03005,Gaspé,-64.20350909,48.8590093820001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1994/09/12 00:00:00,03005,Gaspé,-64.560337476,49.0877451280001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1995/12/09 00:00:00,03005,Gaspé,-64.3065401229999,48.936073386,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1996/01/01 00:00:00,03005,Gaspé,-64.391877445,48.9970172910001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2001/05/01 00:00:00,03005,Gaspé,-64.551711726,49.083113891,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1994/08/01 00:00:00,03015,Petite-Vallée,-65.0363237999999,49.2189583750001,Passée,Observé,Inondation par ruissellement,Mineure,Actuel,date
2002/08/02 00:00:00,06005,Maria,-66.01739358,48.2003537780001,Passée,Observé,Alimentation publique en eau potable,Mineure,Actuel,aucune
2001/08/01 00:00:00,03005,Gaspé,-64.369247437,48.9843406680001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2001/11/01 00:00:00,03005,Gaspé,-64.3319119139999,48.7450683480001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2002/07/01 00:00:00,03005,Gaspé,-64.448097348,49.034316641,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1992/02/01 00:00:00,02028,Chandler,-64.598493205,48.366148916,Passée,Observé,Inondation,Mineure,Actuel,aucune
1994/04/17 00:00:00,05070,New Richmond,-65.823092327,48.1822657390001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2008/10/28 00:00:00,01023,Les Îles-de-la-Madeleine,-61.843390591,47.4015952660001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2008/10/28 00:00:00,02047,Port-Daniel--Gascons,-64.965587184,48.2233188800001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2003/06/01 00:00:00,03005,Gaspé,-64.39729653,48.995092711,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2004/04/01 00:00:00,03005,Gaspé,-64.3710420825,48.9859852980001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2002/08/07 00:00:00,09035,Sainte-Angèle-de-Mérici,-68.142541725,48.5128953600001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2005/03/09 00:00:00,09020,Sainte-Jeanne-d'Arc,-67.99123889,48.4449745300001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2007/01/19 00:00:00,01023,Les Îles-de-la-Madeleine,-61.864185914,47.381554561,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
2004/12/01 00:00:00,03005,Gaspé,-64.392984817,49.0008926005001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2005/08/01 00:00:00,03005,Gaspé,-64.211350372,48.865994754,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1991/07/01 00:00:00,01010,L'Île-du-Havre-Aubert,-61.94956758,47.23871461,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2008/12/22 00:00:00,03005,Gaspé,-64.5498675645,49.0830546700001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
1994/04/01 00:00:00,07085,Sayabec,-67.6516743189999,48.552031191,Passée,Observé,Inondation,Mineure,Actuel,date
2010/12/05 00:00:00,03005,Gaspé,-64.40705299,48.9949576720001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2009/04/01 00:00:00,03005,Gaspé,-64.208843607,48.8638000540001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2012/05/01 00:00:00,01010,L'Île-du-Havre-Aubert,-61.9350024299999,47.2198996050001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2006/05/01 00:00:00,03005,Gaspé,-64.5001575329999,49.0627249140001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2007/12/01 00:00:00,03005,Gaspé,-64.210767255,48.865295422,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2008/05/01 00:00:00,03005,Gaspé,-64.213072471,48.870553391,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2008/08/01 00:00:00,03005,Gaspé,-64.207910136,48.8630743940001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2008/12/22 00:00:00,03005,Gaspé,-64.5499129755,49.0830472360001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
2012/10/16 00:00:00,03005,Gaspé,-64.495317632,48.83410694,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2013/04/10 00:00:00,03005,Gaspé,-64.526981379,48.8147341930001,Passée,Observé,Inondation,Modérée,Actuel,aucune
1994/04/01 00:00:00,03005,Gaspé,-64.582179221,48.8959160805,Passée,Observé,Inondation,Mineure,Actuel,date
1998/02/28 00:00:00,03005,Gaspé,-64.5101406735,48.95806619,Passée,Observé,Inondation,Mineure,Actuel,aucune
1980/07/06 00:00:00,09092,Sainte-Luce,-68.343491655,48.5382763860001,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
2013/03/13 00:00:00,07057,Lac-au-Saumon,-67.427926935,48.4062572460001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1983/05/26 00:00:00,13095,Pohénégamook,-69.25366257,47.522175648,Passée,Observé,Tornade,Mineure,Actuel,localisation
2005/04/25 00:00:00,03005,Gaspé,-64.52197791,48.9732088160001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2007/11/01 00:00:00,03005,Gaspé,-64.422833736,49.014556209,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
1984/09/04 00:00:00,10043,Rimouski,-68.469490051,48.380226135,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
1999/05/28 00:00:00,10043,Rimouski,-68.5503039439999,48.4395625660001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1998/10/30 00:00:00,03005,Gaspé,-64.468405685,49.003073322,Passée,Observé,Pluie,Mineure,Actuel,aucune
2010/12/01 00:00:00,03005,Gaspé,-64.4032857669999,48.993819065,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2010/12/15 00:00:00,03005,Gaspé,-64.365571045,48.980398586,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1998/11/01 00:00:00,03005,Gaspé,-64.4813834775,48.9623036205,Passée,Observé,Inondation,Mineure,Actuel,date
1950/05/06 00:00:00,10043,Rimouski,-68.538891276,48.4444675300001,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
2002/08/07 00:00:00,03005,Gaspé,-64.542513438,48.9732088160001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2006/07/01 00:00:00,13060,Lac-des-Aigles,-68.6780541705,47.9839631385001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
2010/12/06 00:00:00,08080,Baie-des-Sables,-67.8664119649999,48.7091042210001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2004/05/01 00:00:00,03005,Gaspé,-64.592680523,48.838861642,Passée,Observé,Inondation,Mineure,Actuel,date
2004/06/16 00:00:00,03020,Grande-Vallée,-65.1468665909999,49.164724323,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
2008/01/01 00:00:00,03020,Grande-Vallée,-65.184654451,49.177799431,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2008/05/01 00:00:00,03020,Grande-Vallée,-65.1007284739999,49.227768236,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
2002/08/07 00:00:00,03020,Grande-Vallée,-65.142944336,49.2098846440001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2010/05/04 00:00:00,03020,Grande-Vallée,-65.1444237659996,49.207779518054,Passée,Observé,Inondation,Mineure,Actuel,aucune
1984/07/07 00:00:00,09092,Sainte-Luce,-68.3405206589999,48.538670978,Passée,Observé,Inondation,Mineure,Actuel,aucune
1986/04/02 00:00:00,13025,Rivière-Bleue,-69.04778506,47.434357413,Passée,Observé,Inondation,Mineure,Actuel,aucune
2006/01/15 00:00:00,03005,Gaspé,-64.3930087429999,49.0009778580001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2006/11/21 00:00:00,03005,Gaspé,-64.4136027579999,49.0036531725001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2007/09/09 00:00:00,03005,Gaspé,-64.543654301,48.9750864070001,Passée,Observé,Pluie,Mineure,Actuel,aucune
2007/11/10 00:00:00,03005,Gaspé,-64.320536489,48.8301923440001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2008/04/01 00:00:00,03005,Gaspé,-64.3346120799999,48.92104146,Passée,Observé,Inondation,Mineure,Actuel,date
2011/05/06 00:00:00,03005,Gaspé,-64.452362061,49.0348892210001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2012/03/23 00:00:00,03005,Gaspé,-64.574078008,48.8927714650001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1990/05/31 00:00:00,03020,Grande-Vallée,-65.1182039679999,49.2266572300001,Passée,Observé,Autre,Mineure,Actuel,aucune
1905/06/12 00:00:00,13055,Biencourt,-68.558822994,47.9318840070001,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
1999/01/09 00:00:00,03025,Murdochville,-65.517575662,48.9602582840001,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
1992/04/07 00:00:00,03015,Petite-Vallée,-65.035207836,49.218700647,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2004/08/31 00:00:00,11045,Notre-Dame-des-Neiges,-69.212001711,48.0940648260001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
1994/09/01 00:00:00,03015,Petite-Vallée,-65.035827637,49.2188148500001,Passée,Observé,Autre,Mineure,Actuel,aucune
1991/09/01 00:00:00,03020,Grande-Vallée,-65.1611273739999,49.164724323,Passée,Observé,Incendie industriel,Mineure,Actuel,date
1993/06/23 00:00:00,03020,Grande-Vallée,-65.139396667,49.213115692,Passée,Observé,Pluie,Mineure,Actuel,aucune
1995/08/08 00:00:00,03020,Grande-Vallée,-65.153996983,49.164724323,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
1981/08/06 00:00:00,14070,Saint-Pacôme,-69.958992797,47.39203731,Passée,Observé,Inondation,Mineure,Actuel,aucune
1997/07/22 00:00:00,03020,Grande-Vallée,-65.150728886,49.164724323,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
1999/05/09 00:00:00,03020,Grande-Vallée,-65.1510804659999,49.1977610720001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2007/11/04 00:00:00,06013,Carleton-sur-Mer,-66.246026586,48.1689957300001,Passée,Observé,Onde de tempête,Mineure,Actuel,aucune
2004/08/12 00:00:00,06045,Matapédia,-66.976914627,47.9826846970001,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
1905/06/04 00:00:00,04045,Cap-Chat,-66.681763952,49.0533303560001,Passée,Observé,Feu urbain,Mineure,Actuel,aucune
1986/10/01 00:00:00,03005,Gaspé,-64.544512068,49.0792524140001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1998/02/28 00:00:00,03005,Gaspé,-64.62705352,48.922570879,Passée,Observé,Pluie,Mineure,Actuel,aucune
2001/04/01 00:00:00,03005,Gaspé,-64.369247437,48.9843406680001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1997/08/11 00:00:00,12072,Rivière-du-Loup,-69.480214654,47.8600508880001,Passée,Observé,Feu de brousse,Mineure,Actuel,aucune
2010/08/21 00:00:00,12072,Rivière-du-Loup,-69.51142319,47.8211138900001,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
2001/05/01 00:00:00,03015,Petite-Vallée,-65.035822734,49.2175883720001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
1905/06/01 00:00:00,07010,Sainte-Florence,-67.2344388509999,48.2702133400001,Passée,Observé,Inondation,Mineure,Actuel,aucune
1905/06/14 00:00:00,07010,Sainte-Florence,-67.248895863,48.2704144150001,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
1998/10/30 00:00:00,03020,Grande-Vallée,-65.1404442909999,49.2121615880001,Passée,Observé,Pluie,Mineure,Actuel,aucune
1979/04/29 00:00:00,12072,Rivière-du-Loup,-69.548823284,47.820543222,Passée,Observé,Inondation,Mineure,Actuel,aucune
1905/06/03 00:00:00,12072,Rivière-du-Loup,-69.546256343,47.8204471760001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2005/04/27 00:00:00,12072,Rivière-du-Loup,-69.5036522514999,47.8182564505,Passée,Observé,Inondation,Mineure,Actuel,aucune
1999/05/09 00:00:00,03020,Grande-Vallée,-65.141550282,49.2111543070001,Passée,Observé,Inondation,Mineure,Actuel,aucune
2012/03/21 00:00:00,07085,Sayabec,-67.698574471,48.5496642220001,Passée,Observé,Inondation,Mineure,Actuel,aucune
